file,event_type,event_subtype,text,context,trigger,trigger_text_start,trigger_text_end,trigger_context_start,trigger_context_end
nw/timex2norm/APW_ENG_20030508.0772,Life,Die,some die,Most are caught trying to sneak in and some die in the attempt,die,5,7,44,46
nw/timex2norm/APW_ENG_20030510.0228,Justice,Convict,A state security court suspended a newspaper critical of the government Saturday after convicting it of publishing religiously inflammatory material,"A state security court suspended a newspaper critical of the government Saturday after convicting it of publishing religiously inflammatory material, the newspaper's lawyer said",convicting,87,96,87,96
nw/timex2norm/APW_ENG_20030510.0228,Justice,Convict,The court convicted the paper of violating article 25 of the Press Law,"The court convicted the paper of violating article 25 of the Press Law, which prohibits the publication of material that defames religion or incites religiously unacceptable activity",convicted,10,18,10,18
nw/timex2norm/APW_ENG_20030510.0228,Justice,Fine,The Khartoum Monitor may not appear for two months and must pay a fine of 1 million Sudanese pounds,"The Khartoum Monitor may not appear for two months and must pay a fine of 1 million Sudanese pounds (about US$400), lawyer Ngor Olang Ngor told The Associated Press",fine,66,69,66,69
nw/timex2norm/APW_ENG_20030510.0228,Justice,Fine,the paper would pay the fine,Ngor said the paper would pay the fine but it would also appeal the verdict,fine,24,27,34,37
nw/timex2norm/APW_ENG_20030510.0228,Justice,Fine,fine,Failure to pay the fine would result in a two-month extension of the suspension,fine,0,3,19,22
nw/timex2norm/APW_ENG_20030510.0228,Conflict,Attack,"the south of the country, where a civil war has been waged for 20 years","The sentence was the latest in a series of state actions against the Monitor, the only English language daily in Sudan and a leading critic of conditions in the south of the country, where a civil war has been waged for 20 years",war,40,42,197,199
nw/timex2norm/APW_ENG_20030510.0228,Justice,Sentence,sentence was the latest in a series of state actions against the Monitor,"The sentence was the latest in a series of state actions against the Monitor, the only English language daily in Sudan and a leading critic of conditions in the south of the country, where a civil war has been waged for 20 years",sentence,0,7,4,11
nw/timex2norm/APW_ENG_20030510.0228,Justice,Sentence,court ruling stated that the verdict and sentence,"The court ruling stated that the verdict and sentence would be submitted to the National Press Council, a government-appointed body, for approval, Ngor said",sentence,41,48,45,52
nw/timex2norm/APW_ENG_20030510.0228,Justice,Charge-Indict,charges,The charges arose from letters-to-the-editor published last month that dealt with religion,charges,0,6,4,10
nw/timex2norm/APW_ENG_20030510.0228,Justice,Arrest-Jail,"Earlier this week, security police detained the Monitor's managing editor, Nhial Bol, for 24 hours","Earlier this week, security police detained the Monitor's managing editor, Nhial Bol, for 24 hours",detained,35,42,35,42
nw/timex2norm/APW_ENG_20030510.0228,Justice,Release-Parole,his release,"On his release, he was charged with incitement of public discord for publishing the letters",release,4,10,7,13
nw/timex2norm/APW_ENG_20030510.0228,Justice,Charge-Indict,he was charged with incitement of public discord,"On his release, he was charged with incitement of public discord for publishing the letters",charged,7,13,23,29
nw/timex2norm/APW_ENG_20030510.0228,Justice,Fine,"the Monitor, security officials went to its editorial offices on Thursday night and told the management that it was being closed until it paid a fine of 15 million Sudanese pounds","In a separate action against the Monitor, security officials went to its editorial offices on Thursday night and told the management that it was being closed until it paid a fine of 15 million Sudanese pounds (about US$6,000) that was outstanding from a court conviction last year",fine,145,148,174,177
nw/timex2norm/APW_ENG_20030510.0228,Justice,Convict,"it paid a fine of 15 million Sudanese pounds (about US$6,000) that was outstanding from a court conviction","In a separate action against the Monitor, security officials went to its editorial offices on Thursday night and told the management that it was being closed until it paid a fine of 15 million Sudanese pounds (about US$6,000) that was outstanding from a court conviction last year",conviction,96,105,260,269
nw/timex2norm/APW_ENG_20030510.0228,Justice,Convict,"last year's trial, the paper was convicted of defaming the government","In last year's trial, the paper was convicted of defaming the government for publishing that trains running to and from southern Sudan were used to transport abducted women and children",convicted,33,41,36,44
nw/timex2norm/APW_ENG_20030510.0228,Justice,Trial-Hearing,"last year's trial, the paper","In last year's trial, the paper was convicted of defaming the government for publishing that trains running to and from southern Sudan were used to transport abducted women and children",trial,12,16,15,19
nw/timex2norm/APW_ENG_20030510.0228,Movement,Transport,trains running to and from southern Sudan were used to transport abducted women and children,"In last year's trial, the paper was convicted of defaming the government for publishing that trains running to and from southern Sudan were used to transport abducted women and children",transport,55,63,148,156
nw/timex2norm/APW_ENG_20030510.0228,Justice,Appeal,the paper would pay the fine but it would also appeal,Ngor said the paper would pay the fine but it would also appeal the verdict,appeal,47,52,57,62
nw/timex2norm/APW_ENG_20030510.0228,Movement,Transport,security officials went to its editorial offices on Thursday night,"In a separate action against the Monitor, security officials went to its editorial offices on Thursday night and told the management that it was being closed until it paid a fine of 15 million Sudanese pounds (about US$6,000) that was outstanding from a court conviction last year",went,19,22,61,64
nw/timex2norm/APW_ENG_20030513.0139,Conflict,Attack,war can be averted and the sovereignty of the country,It said the U.S. invasion of Iraq taught it that ``a war can be averted and the sovereignty of the country and the security of the nation can be protected only when a country has ... a strong military deterrent force capable of decisively repelling any attack to be made by any types of sophisticated weapons,war,0,2,53,55
nw/timex2norm/APW_ENG_20030513.0139,Conflict,Attack,a strong military deterrent force capable of decisively repelling any attack to be made by any types of sophisticated weapons,It said the U.S. invasion of Iraq taught it that ``a war can be averted and the sovereignty of the country and the security of the nation can be protected only when a country has ... a strong military deterrent force capable of decisively repelling any attack to be made by any types of sophisticated weapons,attack,70,75,253,258
nw/timex2norm/APW_ENG_20030513.0139,Transaction,Transfer-Money,North Korea offered to drop its nuclear and missile programs in exchange for security guarantees and economic aid,"North Korea offered to drop its nuclear and missile programs in exchange for security guarantees and economic aid, according to U.S. officials",aid,110,112,110,112
nw/timex2norm/APW_ENG_20030513.0139,Conflict,Attack,North Korea's military may have fired a laser at a U.S. helicopter in March,"North Korea's military may have fired a laser at a U.S. helicopter in March, a U.S. official said Tuesday, as the communist state ditched its last legal obligation to keep itself free of nuclear weapons",fired,32,36,32,36
nw/timex2norm/APW_ENG_20030513.0139,Life,Injure,No one was injured,No one was injured and no equipment was damaged in the incident,injured,11,17,11,17
nw/timex2norm/APW_ENG_20030513.0139,Contact,Meet,U.S. President George W. Bush and South Korean President Roh Moo-hyun were about to meet Wednesday in Washington,The announcement came as U.S. President George W. Bush and South Korean President Roh Moo-hyun were about to meet Wednesday in Washington to discuss North Korea's nuclear programs,meet,84,87,109,112
nw/timex2norm/APW_ENG_20030513.0139,Transaction,Transfer-Ownership,"North Korea is believed to have exported US$580 million worth of missiles to Iran, Pakistan, Libya, Syria, Egypt, Yemen and the United Arab Emirates in 2001","A U.S. military official in Seoul, speaking on condition of anonymity, said Tuesday North Korea is believed to have exported US$580 million worth of missiles to Iran, Pakistan, Libya, Syria, Egypt, Yemen and the United Arab Emirates in 2001",exported,32,39,116,123
nw/timex2norm/APW_ENG_20030513.0139,Movement,Transport,"December, a shipment of North Korean missiles bound for Yemen","In December, a shipment of North Korean missiles bound for Yemen was briefly stopped in the Arabian Sea",bound for,46,54,49,57
nw/timex2norm/APW_ENG_20030513.0139,Conflict,Attack,the United States of planning to attack,"North Korea accuses the United States of planning to attack the communist country, which Bush has branded part of an ``axis of evil'' along with Iran and Iraq",attack,33,38,53,58
nw/timex2norm/APW_ENG_20030513.0139,Conflict,Attack,U.S. invasion of Iraq,It said the U.S. invasion of Iraq taught it that ``a war can be averted and the sovereignty of the country and the security of the nation can be protected only when a country has ... a strong military deterrent force capable of decisively repelling any attack to be made by any types of sophisticated weapons,invasion,5,12,17,24
nw/timex2norm/APW_ENG_20030513.0139,Contact,Meet,"talks in Beijing, U.S. officials","During the talks in Beijing, U.S. officials said North Korea claimed it already possesses nuclear weapons, and that it had reprocessed 8,000 spent nuclear fuel rods  _  a move that could yield several atomic bombs within months",talks,0,4,11,15
nw/timex2norm/APW_ENG_20030519.0367,Life,Die,A suicide bomber detonated explosives at the entrance to a crowded mall in northern Israel on Monday,"A suicide bomber detonated explosives at the entrance to a crowded mall in northern Israel on Monday, killing at least four shoppers and wounding 20 in the fifth such attack in two days",suicide,2,8,2,8
nw/timex2norm/APW_ENG_20030519.0367,Business,Start-Org,setting up a Palestinian state by 2005,"The spate of bombings underscored how difficult it will be to carry out the U.S.-backed ``road map'' plan, a three-stage prescription for ending violence immediately and setting up a Palestinian state by 2005",setting up,0,9,170,179
nw/timex2norm/APW_ENG_20030519.0367,Life,Die,a Hamas suicide bomber killed seven Israelis on a Jerusalem bus earlier in the day,"Israel ``will continue to fight terror everywhere, at any time and in any way possible,'' a Cabinet statement said Sunday, after a Hamas suicide bomber killed seven Israelis on a Jerusalem bus earlier in the day",suicide,8,14,137,143
nw/timex2norm/APW_ENG_20030519.0367,Contact,Meet,Whoever wants to visit Arafat can visit Arafat,"Whoever wants to visit Arafat can visit Arafat but he won't be allowed to meet senior Israeli officials,'' said a senior Sharon adviser, Raanan Gissin",visit,34,38,34,38
